threshold,precision,recall,f1
1.3985993e-13,0.0017295541985810597,1.0,0.0034531360112720986
1.4135344e-13,0.0017295847231782002,1.0,0.003453196849835345
1.4314629e-13,0.0017296152488528063,1.0,0.0034532576905423784
1.4428798e-13,0.0017296457756049348,1.0,0.0034533185333933143
1.4474667e-13,0.001729676303434643,1.0,0.003453379378388264
1.4533647e-13,0.0017297068323419878,1.0,0.0034534402255273424
1.4548014e-13,0.0017297373623270263,1.0,0.0034535010748106623
1.4557202e-13,0.0017297678933898156,1.0,0.0034535619262383364
1.4724359e-13,0.0017297984255304126,1.0,0.003453622779810479
1.4738857e-13,0.0017298289587488747,1.0,0.0034536836355272033
1.47865e-13,0.0017298594930452587,1.0,0.0034537444933886224
1.4825076e-13,0.001729890028419622,1.0,0.0034538053533948493
1.4883014e-13,0.0017299205648720211,1.0,0.0034538662155459985
1.4887414e-13,0.0017299511024025137,1.0,0.0034539270798421826
1.4922383e-13,0.0017299816410111567,1.0,0.0034539879462835146
1.4966621e-13,0.0017300121806980069,1.0,0.0034540488148701084
1.5011335e-13,0.0017300427214631219,1.0,0.0034541096856020785
1.5017749e-13,0.0017300732633065584,1.0,0.003454170558479536
1.5019497e-13,0.0017301038062283738,1.0,0.0034542314335025965
1.5129993e-13,0.0017301343502286249,1.0,0.0034542923106713717
1.5149226e-13,0.001730164895307369,1.0,0.0034543531899859765
1.5172678e-13,0.0017301954414646633,1.0,0.0034544140714465243
1.5182868e-13,0.001730225988700565,1.0,0.0034544749550531268
1.5245898e-13,0.0017302565370151308,1.0,0.003454535840805899
1.5276432e-13,0.0017302870864084185,1.0,0.003454596728704955
1.5316547e-13,0.0017303176368804844,1.0,0.0034546576187504062
1.5482411e-13,0.0017303481884313864,1.0,0.003454718510942368
1.5539212e-13,0.0017303787410611813,1.0,0.003454779405280953
1.5631902e-13,0.0017304092947699262,1.0,0.0034548403017662754
1.5676989e-13,0.0017304398495576784,1.0,0.0034549012003984476
1.5691586e-13,0.001730470405424495,1.0,0.003454962101177584
